Symbol,Date,avg_sentiment,news_count,sentiment_momentum
NABIL,2022-09-15,0.3378616273403168,2,-0.5659085810184479
NABIL,2022-09-16,0.0,1,-0.3378616273403168
NABIL,2022-09-20,0.8336249589920044,1,0.8336249589920044
NABIL,2022-09-21,0.0,1,-0.8336249589920044
NABIL,2022-09-23,0.7452729344367981,2,0.7452729344367981
NABIL,2022-09-26,0.7260991930961609,1,-0.019173741340637207
NABIL,2022-09-28,0.7861647009849548,1,0.060065507888793945
NABIL,2022-09-29,-0.1606607437133789,2,-0.9468254446983337
NABIL,2022-10-12,0.0,1,0.1606607437133789
NABIL,2022-10-17,0.0,1,0.0
NABIL,2022-10-21,0.0,2,0.0
NABIL,2022-11-01,0.0,1,0.0
NABIL,2022-11-03,0.0,1,0.0
NABIL,2022-11-09,0.0,1,0.0
NABIL,2022-11-13,0.0,1,0.0
NABIL,2022-11-14,0.0,1,0.0
NABIL,2022-11-21,0.0,1,0.0
NABIL,2022-11-23,0.0,1,0.0
NABIL,2022-11-24,0.8813428282737732,1,0.8813428282737732
NABIL,2022-11-27,0.0,1,-0.8813428282737732
